orderID,productID,orderDate,productName,categoryName,quantity,salesRevenue
11039,49,2015-04-21,Maxilaku,Confections,60,1200
11039,57,2015-04-21,"Ravioli Angelo","Grains & Cereals",28,546
11040,21,2015-04-22,"Sir Rodney's Scones",Confections,20,200
11041,2,2015-04-22,Chang,Beverages,30,456
11041,63,2015-04-22,Vegie-spread,Condiments,30,1317
11042,44,2015-04-22,"Gula Malacca",Condiments,15,291.75
11042,61,2015-04-22,"Sirop d'erable",Condiments,4,114
11043,11,2015-04-22,"Queso Cabrales","Dairy Products",10,210
11044,62,2015-04-23,"Tarte au sucre",Confections,12,591.6
11045,33,2015-04-23,Geitost,"Dairy Products",15,37.5
11045,51,2015-04-23,"Manjimup Dried Apples",Produce,24,1272
11046,12,2015-04-23,"Queso Manchego La Pastora","Dairy Products",20,722
11046,32,2015-04-23,"Mascarpone Fabioli","Dairy Products",15,456
11046,35,2015-04-23,"Steeleye Stout",Beverages,18,307.8
11047,1,2015-04-24,Chai,Beverages,25,337.5
11047,5,2015-04-24,"Chef Anton's Gumbo Mix",Condiments,30,480.38
11048,68,2015-04-24,"Scottish Longbreads",Confections,42,525
11049,2,2015-04-24,Chang,Beverages,10,152
11049,12,2015-04-24,"Queso Manchego La Pastora","Dairy Products",4,121.6
11050,76,2015-04-27,Lakkalikori,Beverages,50,810
11051,24,2015-04-27,"Guarana Fantastica",Beverages,10,36
11052,43,2015-04-27,"Ipoh Coffee",Beverages,30,1104
11052,61,2015-04-27,"Sirop d'erable",Condiments,10,228
11053,18,2015-04-27,"Carnarvon Tigers",Seafood,35,1750
11053,32,2015-04-27,"Mascarpone Fabioli","Dairy Products",20,640
11053,64,2015-04-27,"Wimmers gute Semmelknodel","Grains & Cereals",25,665
11054,33,2015-04-28,Geitost,"Dairy Products",10,25
11054,67,2015-04-28,"Laughing Lumberjack Lager",Beverages,20,280
11055,24,2015-04-28,"Guarana Fantastica",Beverages,15,67.5
11055,25,2015-04-28,"NuNuCa Nus-Nougat-Creme",Confections,15,210
11055,51,2015-04-28,"Manjimup Dried Apples",Produce,20,1060
11055,57,2015-04-28,"Ravioli Angelo","Grains & Cereals",20,390
11056,7,2015-04-28,"Uncle Bob's Organic Dried Pears",Produce,40,1200
11056,55,2015-04-28,"Pate chinois","Meat & Poultry",35,840
11056,60,2015-04-28,"Camembert Pierrot","Dairy Products",50,1700
11057,70,2015-04-29,"Outback Lager",Beverages,3,45
11058,21,2015-04-29,"Sir Rodney's Scones",Confections,3,30
11058,60,2015-04-29,"Camembert Pierrot","Dairy Products",21,714
11058,61,2015-04-29,"Sirop d'erable",Condiments,4,114
11059,13,2015-04-29,Konbu,Seafood,30,180
11059,17,2015-04-29,"Alice Mutton","Meat & Poultry",12,468
11059,60,2015-04-29,"Camembert Pierrot","Dairy Products",35,1190
11060,60,2015-04-30,"Camembert Pierrot","Dairy Products",4,136
11060,77,2015-04-30,"Original Frankfurter Grune Sose",Condiments,10,130
11061,60,2015-04-30,"Camembert Pierrot","Dairy Products",15,510
11062,53,2015-04-30,"Perth Pasties","Meat & Poultry",10,262.4
11062,70,2015-04-30,"Outback Lager",Beverages,12,144
11063,34,2015-04-30,"Sasquatch Ale",Beverages,30,420
11063,40,2015-04-30,"Boston Crab Meat",Seafood,40,662.4
11063,41,2015-04-30,"Jack's New England Clam Chowder",Seafood,30,260.55
11064,17,2015-05-01,"Alice Mutton","Meat & Poultry",77,2702.7
11064,41,2015-05-01,"Jack's New England Clam Chowder",Seafood,12,115.8
11064,53,2015-05-01,"Perth Pasties","Meat & Poultry",25,738
11064,55,2015-05-01,"Pate chinois","Meat & Poultry",4,86.4
11064,68,2015-05-01,"Scottish Longbreads",Confections,55,687.5
11065,30,2015-05-01,"Nord-Ost Matjeshering",Seafood,4,77.67
11065,54,2015-05-01,Tourtiere,"Meat & Poultry",20,111.75
11066,16,2015-05-01,Pavlova,Confections,3,52.35
11066,19,2015-05-01,"Teatime Chocolate Biscuits",Confections,42,386.4
11066,34,2015-05-01,"Sasquatch Ale",Beverages,35,490
11067,41,2015-05-04,"Jack's New England Clam Chowder",Seafood,9,86.85
11068,28,2015-05-04,"Rossle Sauerkraut",Produce,8,310.08
11068,43,2015-05-04,"Ipoh Coffee",Beverages,36,1407.6
11068,77,2015-05-04,"Original Frankfurter Grune Sose",Condiments,28,309.4
11069,39,2015-05-04,"Chartreuse verte",Beverages,20,360
11070,1,2015-05-05,Chai,Beverages,40,612
11070,2,2015-05-05,Chang,Beverages,20,323
11070,16,2015-05-05,Pavlova,Confections,30,444.98
11070,31,2015-05-05,"Gorgonzola Telino","Dairy Products",20,250
11071,7,2015-05-05,"Uncle Bob's Organic Dried Pears",Produce,15,427.5
11071,13,2015-05-05,Konbu,Seafood,10,57
11072,2,2015-05-05,Chang,Beverages,8,152
11072,41,2015-05-05,"Jack's New England Clam Chowder",Seafood,40,386
11072,50,2015-05-05,"Valkoinen suklaa",Confections,22,357.5
11072,64,2015-05-05,"Wimmers gute Semmelknodel","Grains & Cereals",130,4322.5
11073,11,2015-05-05,"Queso Cabrales","Dairy Products",10,210
11073,24,2015-05-05,"Guarana Fantastica",Beverages,20,90
11074,16,2015-05-06,Pavlova,Confections,14,232.08
11075,2,2015-05-06,Chang,Beverages,10,161.5
11075,46,2015-05-06,Spegesild,Seafood,30,306
11075,76,2015-05-06,Lakkalikori,Beverages,2,30.6
11076,6,2015-05-06,"Grandma's Boysenberry Spread",Condiments,20,375
11076,14,2015-05-06,Tofu,Produce,20,348.75
11076,19,2015-05-06,"Teatime Chocolate Biscuits",Confections,10,69
11077,2,2015-05-06,Chang,Beverages,24,364.8
11077,3,2015-05-06,"Aniseed Syrup",Condiments,4,40
11077,4,2015-05-06,"Chef Anton's Cajun Seasoning",Condiments,1,22
11077,6,2015-05-06,"Grandma's Boysenberry Spread",Condiments,1,24.5
11077,7,2015-05-06,"Uncle Bob's Organic Dried Pears",Produce,1,28.5
11077,8,2015-05-06,"Northwoods Cranberry Sauce",Condiments,2,72
11077,10,2015-05-06,Ikura,Seafood,1,31
11077,12,2015-05-06,"Queso Manchego La Pastora","Dairy Products",2,72.2
11077,13,2015-05-06,Konbu,Seafood,4,24
11077,14,2015-05-06,Tofu,Produce,1,22.55
11077,16,2015-05-06,Pavlova,Confections,2,33.85
11077,20,2015-05-06,"Sir Rodney's Marmalade",Confections,1,77.76
11077,23,2015-05-06,Tunnbrod,"Grains & Cereals",2,18
11077,32,2015-05-06,"Mascarpone Fabioli","Dairy Products",1,32
11077,39,2015-05-06,"Chartreuse verte",Beverages,2,34.2
11077,41,2015-05-06,"Jack's New England Clam Chowder",Seafood,3,28.95
11077,46,2015-05-06,Spegesild,Seafood,3,35.28
11077,52,2015-05-06,"Filo Mix","Grains & Cereals",2,14
11077,55,2015-05-06,"Pate chinois","Meat & Poultry",2,48
11077,60,2015-05-06,"Camembert Pierrot","Dairy Products",2,63.92
11077,64,2015-05-06,"Wimmers gute Semmelknodel","Grains & Cereals",2,64.5
11077,66,2015-05-06,"Louisiana Hot Spiced Okra",Condiments,1,17
11077,73,2015-05-06,"Rod Kaviar",Seafood,2,29.7
11077,75,2015-05-06,"Rhonbrau Klosterbier",Beverages,4,31
11077,77,2015-05-06,"Original Frankfurter Grune Sose",Condiments,2,26
